3560070344949, a
3560070340057, b
3560070902057, b
3560070900046, a
3560070900497, e
3560070045969, e
3560838340107, d
3563800002317, d
3563800003598, d
3563800003734, c
3563800003017, d
3565300003061, c
3562562555031, d
3565280003006, c
3565280005079, d
3563480001815, d
3564700717882, c
3564700710647, a
3564700719794, c
3564700717752, c
3564700710456, e
3564700713198, b
3564700131435, d
3564700658802, e
3564700591185, c
3564700591161, c
3564700599792, a
3564700595657, c
3564700595640, c
3564700423639, e
3564700422168, e
3564700429426, c
3564700463079, b
3564700469941, c
3564700463048, a
3564700414316, d
3564700510377, b
3564700010242, c
3564700010310, b
3564700010273, c
3564700019238, c
3564700010297, c
3564700010266, c
3564700011126, c
3564700010433, b
3564700010280, c
3564700011119, c
3564700576304, a
3564700702093, b
3564700702499, b
3564709017495, a
3564709019888, e
3564709018072, a
3564709016924, c
3564709017907, c
3564709019512, e
3564709016917, a
3564709018997, a
3564709017419, e
3564700676837, a
3564700677834, a
3564700673911, d
3564700673720, b
3564700371183, c
3564700371107, a
3564700393710, b
3564700005170, a
3564700000250, a
3564700005538, a
3564700003190, e
3564700006078, a
3564700000908, a
3564700005880, c
3564700001110, a
3564700002711, b
3564700001127, a
3564700005767, a
3564700003213, e
3564700009833, a
3564700009864, a
3564700004746, a
3564700008843, a
3564700007006, e
3564700000571, b
3564700356395, b
3564707083614, b
3564707087384, a
3564707083256, b
3564707083683, d
3564707083645, a
3564707083638, a
3564707083676, a
3564707087346, e
3564707081245, c
3564707089647, c
3564700568989, d
3564700560716, c
3564700497180, a
3564700584996, a
3564709158846, b
3564700021897, a
3564700022849, c
3564707103435, a
3564707103473, a
3564700158388, a
3564700093351, d
3564709008660, e
3564709002811, d
3564709000954, d
3564709000190, d
3564709000367, c
3564709007700, a
3564709000268, a
3564709053141, d
3564709053189, d
3564709053424, c
3564700646649, e
3564700646540, b
3564700128084, d
3564700126790, a
3564707091053, c
3564707090971, a
3564707092432, e
3564707096102, c
3564707090933, a
3564707096119, c
3564707090636, c
3564700368985, e
3564709163529, d
3564709167107, d
3564700721339, d
3564700543368, a
3564700546611, b
3564700546628, a
3564709035963, c
3564709036175, d
3564709030814, e
3564709030821, e
3564709048604, d
3564709041391, e
3564709041643, d
3564709042459, e
3564700440377, a
3564700448687, a
3564700455692, c
3564700451670, c
3564700450864, d
3564700453681, e
3564700451113, d
3564700625637, c
3564707113168, a
3564700382158, c
3564700551653, d
3564700559277, d
3564700332672, c
3564700331033, b
3564700330838, a
3564700330753, b
3564700330999, d
3564700611029, b
3564700611098, b
3564700610992, a
3564700611074, b
3564700613559, a
3564700611111, a
3564700618424, a
3564700610190, a
3564700611050, a
3564700611470, a
3564700611043, c
3564700616741, a
3564700611067, a
3564700668214, d
3564700668245, d
3564700192238, e
3564700169780, b
3564700697801, c
3564700434987, b
3564707079860, b
3569080000050, d
3569080000258, d
3569080000265, d
3569080000449, d
3569080000241, d
3567030040019, d
3564980000148, c
3564980000094, a
3564980000155, c
3564980000254, b
3564884010113, d
3564884010281, e
3564884008523, d
3564884007182, c
3564884007977, e
3564884008639, d
3565700000264, e
3564361146489, e
3564365085685, e
3564364009811, d
3564364009026, d
3567500070201, d
3565270000213, c
3565840101005, d
3565840303126, d
3565840201606, b
3565840406636, c
3565840406506, d
3565840405257, c
3565840903005, b
3561772000034, e
3560180000100, d
3566140010042, d
3566140020140, c
3569470000011, d
3562510102584, d
3560780526703, b
3565400152409, a
3562250000058, d
3565430000343, d
0807176173091, d
10137813, c
00953191, a
20253479, a
27000663, d
26036995, e
00434614, a
0292451065923, a
0292451065510, a
0296357003980, d
0299072003365, d
0295688005137, b
0290730041330, d
0292430051107, a
0292430046646, d
0292540013668, a
0299474018691, e
0299686003126, d
0297283020867, d
0295828006239, d
0291531003138, a
0292282018563, e
0292246035421, a
0293913030374, a
0299134031756, d
0298730001507, d
3248650131706, d
3248650018656, b
3248650010711, e
3248650018403, c
3248650060914, a
3248653200294, c
3248653200317, c
3248653048049, d
3248653097283, c
3248650042903, b
3248650042910, b
3245415565011, d
3245415566780, a
3245415565257, d
3245414562707, a
3245415192712, b
3245411891800, d
3245412961953, b
3245412975462, b
3245414079069, d
3245414072657, b
3245413112286, c
3245414948709, a
3245414254749, e
3245414172081, b
3245414172562, e
3245412762826, c
3245413946799, a
3245414169821, d
3245415313186, d
3245415331197, c
3245414061071, a
3245414686199, a
3245413419996, a
3245412569081, c
3245415060240, b
3245414617001, c
3245415327404, d
3245415327398, b
3245413750785, d
3245413750594, b
3245413750549, b
3245413750754, b
3245413750846, d
3245413750884, d
3245414727212, e
3245412059124, b
3245414491915, c
3245413475534, b
3245413475565, c
3245413475343, b
3245413475435, b
3245413474636, b
3245414231146, e
3245414653917, c
3245414104686, c
3245414731011, d
3245412589218, c
3245414509603, d
3245414228764, a
3245415633321, d
3245413922403, d
3245415040006, c
3245412001444, a
3245414142039, e
3245414142190, d
3245414143081, b
3245412435256, a
3245412158759, d
3245412158780, d
3245414394155, b
3245415532976, a
3245413575517, d
3245414819917, c
3245415348850, d
3245415348829, e
3245415348898, e
3245415348904, e
3245415348812, d
3245415348874, e
3245415348782, e
3245415348997, d
3245415348799, e
3245415299442, c
3245415449960, c
3245415074025, b
3245412988219, a
3245414649644, a
3245415455220, c
3245414974258, a
3245412379994, d
3245411863081, e
3245415367103, a
3245415407373, e
3245413841391, c
3245413841711, a
3245413841841, a
3245411352332, d
3245413152527, a
3245414638853, a
3245412246296, d
3245414264410, d
3245414517578, d
3245411430740, b
3245415525794, a
3245415521659, a
3245411603236, a
3240931536873, c
3240931534633, b
3240931534602, c
3240931537719, c
3240931536866, b
3245671266257, a
3249290001770, e
3249290004771, c
3242611000018, e
3242611110229, e
3240650062769, d
3248340000053, b
3248340043319, b
3249990812812, b
3242272824558, d
3242278070416, c
3245310010463, c
3245310025931, d
3245310026020, d
3244085100003, b
3244083100104, b
3244085700005, c
3244081600002, a
3241960500309, c
3245590010504, c
3245592420028, c
3245593000014, c
3248288032291, a
3248288061048, a
3248710010163, a
3248710362002, e
3248710361005, e
3248847704171, a
3248840250019, b
3247030013700, b
3247030013298, a
3244851003002, d
3244851001466, d
3244851001459, d
3244851001718, e
3244851001732, e
3244851000216, d
3249760000012, e
3245364098066, a
3245369993038, e
3245361368018, a
3245362001129, a
3245363088013, b
3245361021128, d
3248450224066, a
3242160101266, a
3248850009607, c
3244513563040, a
3245390019820, a
3245390019806, c
3245390072351, a
3245390075048, c
3245390074607, a
3245390079527, c
3245390068422, d
3245390064165, d
3245390060327, b
3245390230041, a
3245390233080, a
3245390009296, b
3245390032034, c
3245390031228, d
3245390036117, c
3245390038616, e
3245390035165, a
3245390037794, a
3245390028884, e
3245390020314, b
3245390020307, a
3245390020390, c
3245390028150, b
3245390026910, a
3245390024688, c
3245390028587, c
3245390244611, c
3245390244208, c
3245390107978, c
3245390220288, d
3245390099013, e
3245390735775, b
3245390208538, a
3245390208187, d
3245390126702, c
3245390179104, d
3245390165893, d
3245390166142, d
3245390043542, c
2623667033198, a
2629441001506, d
2622476002418, a
2628450029686, d
40081403, b
22014795, a
0715756200115, a
0715141501216, c
0717544205173, e
0711844120037, d
0711844110182, d
0716221050587, d
54492806, d
42280859, c
1202290300009, e
1200287100007, d
00161954, b
26067605, a
1411323002, d
0277641001004, d
0276401003890, b
0276243169112, a
0276567044348, a
0276565050259, a
0276565054318, a
0276562062712, a
0270190127529, d
0278485060684, c
50171415, c
57300443, e
2049707206825, d
2044258400005, d
2047190009848, d
2452812031952, a
2456353024664, d
2456334014233, d
2457525026967, a
2451592012274, a
2456798765675432, d
2456317018500, d
2456316018501, d
2458742034049, e
2456309017320, d
2456306024147, d
2456306024864, d
2456390020018, d
2451503016537, a
2456323015555, d
2456322019615, d
01469707, e
20570972, d
80632825, d
20562182, a
80050520, d
20107802, a
38120701, d
26020921, d
26236049, d
7414821153099, e
7601627393495, e
7600015500023, d
20515676, a
50224173, d
00819039, c
9556041608343, d
9555425000049, d
9555022300009, e
9555022300023, d
9555022300016, e
9555022300030, e
9556156046726, d
5191514501451, d
5412038242096, e
5412038243017, e
5410803850170, d
5411491004173, d
5410976456018, e
5410971122192, d
5410971022324, d
5411410067883, c
5411896111155, c
5411896111568, c
5410769100081, d
5410769100098, d
5410138002077, b
5410138003234, e
5411551141091, d
5411551300818, d
5411551180946, d
5411551210513, d
54110081000523, d
5412896000142, d
5412896006335, d
5413970140372, d
5410263010664, a
5410263013665, a
5410263915785, d
5410263912432, d
5410263915396, e
5413110011944, b
5413110011647, c
5410573033018, c
5411656001313, a
5411656010117, a
5411656010711, a
5411656050991, c
5411656051486, d
5411656050977, e
5411656051134, d
5411651090626, e
5411651091043, b
5411788026253, c
5411788038515, b
5411788040907, a
5413074000039, e
5410238001154, b
5410920900345, e
5410920900291, c
5410702000805, a
5410702000508, a
5410316442558, e
5410316671118, e
5410316083607, a
5410834164307, d
5410834495876, d
5412873045340, a
5410673059000, a
5410673440006, b
5410673004208, b
5413548140940, e
5413548001180, d
5413548019932, e
5413415901506, e
5412860500029, d
5412929001221, d
5410218002218, d
5414150996772, e
5414150615932, b
5411911001782, d
5411823773784, d
5411823773616, d
5411823148018, e
5411823864529, e
5410001506008, d
5410001251007, e
5413676620161, e
5413121360703, e
5413023000158, a
5413023001001, d
5411633330917, d
5411633330054, d
5411633330085, d
5411633332010, d
5411633330030, d
5411633043312, d
5412186000159, d
5412186000098, d
5412746003415, e
5414909003201, b
5410498974212, c
5413471000403, e
5410583801546, c
5414661010066, e
5410081202548, d
5410081202609, e
5410081202555, e
5411188116936, b
5411188099154, a
5411462200559, d
5410038301355, e
5410038201501, d
5410501104209, a
5411193094656, c
5413963100017, c
5411681400310, d
5411681401164, d
5411681038056, d
5411681035000, d
5411681038001, d
5411681014005, d
5411663060020, a
5411663003300, d
5411663004772, d
5411663001276, d
5411663002846, a
5411663002716, d
5410151010691, a
5410221335501, c
5410228158424, c
5410228152019, d
5410228188223, d
5410228141884, d
5410228141662, e
5410228142089, d
5410228146162, a
5410228141150, d
5410228141327, a
5410228141877, c
5410228142164, d
5410228147213, d
5410228142218, d
5410228141785, a
5410228206347, d
5410228202806, d
5410228206101, d
5410228091448, d
5410228169604, c
5410228168195, d
5410228216568, d
5410228217831, d
5410228218067, d
5410228217602, d
5410228215578, d
5410228217398, c
5410228213048, d
5410228174073, d
5410228121169, d
5410228222941, d
5410228220480, d
5410228223764, a
5410228225768, d
5410228195832, c
5410228197089, d
5410228195825, b
5410228196693, d
5410228191551, d
5410228191568, d
5410228193449, d
5410093901347, d
5410093910073, d
5412343201337, c
5413428041503, d
5410301001104, a
5410305001353, a
5410304002337, d
5413458001676, b
5411223013077, d
5411223030067, d
5411223030050, a
5411223030081, e
5411223030043, e
5412158007599, c
5412158008930, d
5412858000067, d
5412858000074, d
5412858000081, d
5412858000104, c
5410126006209, e
5410126116236, d
5412541042558, d
5413408544451, a
5410188028737, c
5410471904588, e
5410471906391, e
5411120020062, b
5412983130028, d
5412983280020, d
5413588612070, c
5413588617112, d
5413588300014, c
5412514333348, e
5412514222017, d
5411098110000, d
5411858000107, b
5410789012630, a
5410683643848, e
5411276200516, d
5414972100258, c
5414972110493, d
5411676800408, d
5411676100065, d
5411676100812, d
5411676453758, d
5411676700005, c
5413612250155, d
5413612250049, d
5413612250056, d
5413612250018, d
5411011140756, d
5411011114450, d
5410459023355, e
5410459013622, d
5410459000158, d
5411616000523, d
5411065301271, d
5411065200871, a
5411065200864, d
5411065201304, a
5411065210955, a
5410056181182, a
5410056011212, c
5410056010390, d
5410057790109, d
5410056164987, d
5412138403311, d
5411211606410, d
5411081006013, d
5411081003654, a
5411081004811, a
5411081005368, d
5410908000012, d
5410908000029, d
5410908000036, a
5410046005771, a
5410046013615, c
5410046013622, c
7640115251381, a
7640102942322, b
7640104959717, d
7640101090321, d
7640151397517, a
7640155340274, d
7640152280757, b
7640152280245, b
7640153692009, b
7640143680160, b
7640140337616, b
7640140337739, c
7640140337210, e
7640140337333, a
7640140337654, a
7640126911342, a
7640128539353, a
20209629, a
01879131, d
40858388, e
42230281, b
4371507042074, a
22000224, e
8801005401814, a
8809059291993, d
8801779853307, c
8801128542715, c
8801128542593, d
8801119853301, c
8801111690133, a
8801382144731, b
8801382136217, d
8802521122221, a
0765857436395, d
0765857436388, a
0766529062515, e
0766529203918, e
0767707001678, e
0767707001685, e
0767707001067, e
0763184103294, b
0767335011070, c
0766773121303, d
0768851531219, c
2463766019941, e
01856620, a
8765432123456789, d
50183364, d
8888026256012, a
8888026263003, a
8888383208648, c
8886303221012, d
8888443110201, e
8888056603862, e
8888056605606, e
8888056605101, d
8888056708512, e
8888166990104, e
8888196172211, e
20247812, a
20247942, a
4530130017822, d
4531915002255, a
14144888, c
20696849, e
2966863003771, a
2960608001206, a
2968799002736, c
2963750002947, c
2968542003003, a
2969327001757, c
2968460002164, a
2968500001904, a
2969192001005, d
20334703, c
6368656000206, a
05107469, e
7393077181400, d
20622008, b
27003039, d
8027403005809, c
8020537301601, b
8024370002701, c
8022966530003, a
8025920001052, c
8028632204018, d
8028633001319, d
8020924950009, d
8022840750084, c
8021398256802, d
8025093140251, b
8025202002654, a
8025202001459, a
8026924012334, d
8024884117809, a
8024884600301, a
8024884601308, a
8027480000568, d
8025585020030, d
8020209022001, a
8024698025123, c
8023701021893, b
8022780020629, a
8026160000706, d
8026160000614, d
8029689005771, a
8029689004811, a
8024046002011, b
8024046003100, a
8022734000172, e
8021115290362, a
8021115292045, b
8024303000705, d
2579994001013, a
2579994000993, a
20681555, a
20047238, d
20632595, a
20239299, a
9298480687885, a
2000000013000, a
2613238001916, a
2615684001137, a
2611349015488, d
2614049004271, c
2617119025657, d
2611021000788, a
0657622502780, b
0657622721006, b
0654871001132, b
0654871001163, b
20241827, a
26006604, e
2204200002514, d
2205332062711, a
2206542007509, a
2203328003694, a
2204670002663, d
2204678002351, d
2201604041392, b
76102134, a
8257420843058, b
8250643056878, d
2674589038440, b
2670117022509, e
20350864, d
4052197002455, d
4052197000390, d
4051522177776, c
4051522181179, d
4052400033559, a
4052561900479, a
4052561900271, a
4052561900264, a
4054500115012, b
4054500127893, c
4059400020138, a
4053702007149, a
4053702007828, a
4053400015415, c
4053400078823, b
4053400211428, d
4053400288611, b
4053400287348, d
4054428017450, a
4054428014145, a
4058900008004, c
4052700663920, d
42143574, a
42143697, e
26031422, a
20050733, e
26069739, b
30113152, e
02502108, b
297386000183, a
54040014, d
80019619, d
75031602, a
20383817, d
20116132, b
07706121, d
9876567898765, d
9871311007, d
8115460010017, d
8114311017717, e
42151760, c
01526008, a
01711523, a
3230711726228, a
3231200920264, c
3236240096306, d
3236240098300, d
3231230202026, c
3230060000550, d
3230060000253, e
3233251301016, c
3233251289017, b
3232800000004, d
3230890760013, c
3230890017384, d
3230890037092, c
3230890735714, a
3230890757532, b
3230890757549, c
3230890757921, a
3230890758744, c
3237970000038, d
3237970000113, e
3237970000557, d
3237970000458, d
3237970000298, d
3237970000199, d
3237970000137, e
3233960011497, c
3231070005009, c
3237859407002, a
3234750013141, c
3234750001865, d
3234750031886, a
3234750031817, c
3234750030223, b
3234750057831, d
3230140002443, d
3230140002450, d
3230140002542, d
3230140002733, d
3233130009866, e
3237051000186, d
3237055007020, d
3237055017777, d
3237051012479, d
3233260000177, a
3233261901015, a
3237550029213, b
3237550021880, e
3237550044629, c
3237550044636, c
3234510041124, e
3230690108503, e
3233990000515, b
3234783163424, b
20190363, d
93716659, b
24050777, c
20026363, c
84107091, a
8588004338111, b
20241681, a
29064922, a
7174001014120, a
7174000196001, a
01291926, a
21043306603, a
21043244184, d
2102738006205, d
20515102, a
23008892, a
10004906, a
07887383, a
11777414, e
2322627202000, c
2328150900499, a
2325836201796, a
2327945501828, d
2322334203994, b
2322118700695, a
2328081202006, b
2328083202004, a
2322754202003, b
2327304902181, e
2322183500893, a
2322014700690, a
2329622603153, d
2328182300656, a
2324884404005, a
2324883404006, a
2322009301697, a
2327996000950, a
2322448202005, a
2322641101501, d
2328163900493, a
2325864803009, a
2327599202003, d
2325126202007, a
08835420, b
20051013, d
50184453, d
29031764, c
40004341, d
10007822, a
20004552, b
07874630, a
01848434, a
3211209254461, e
3211209269533, d
3211209222460, d
3211201039615, c
3211209160342, c
3211201063948, a
3211209175933, c
3211209197836, a
3211203433220, a
3215190006795, c
3218760000667, a
3219850048019, c
3219850044646, c
3217260104516, b
3218370011121, b
3218370351661, d
3217450004503, d
3217450006309, d
3217690038771, e
3217690048633, a
3217690043997, e
3217690048381, b
3217690048435, d
3217690046684, b
3217690048473, d
3217690048251, a
3215351040088, a
3215356180116, b
3215355070081, a
3215351380085, a
3215200002090, b
3215200002106, d
3217034076001, e
3217034223009, e
3217034557753, d
3217033720004, d
3219350002184, e
3215530000032, b
3215450015192, d
3216130006035, d
3215470514163, d
3215470512442, e
3215470509664, b
3215470509480, e
3210170906201, d
3218930312002, d
3218938825009, e
3218930128009, d
50412983, b
8400016470026, b
8400034000793, a
8400507035116, e
8400050033508, a
8400050335084, c
8400171251188, d
8401382608266, b
8400047033504, c
8400047033535, a
8400048033503, a
1627173003493, a
1622900674, d
26061818, c
76102622, a
51006000000262, d
5102917500002, d
51012130930263, d
5741000004609, d
5741000002315, e
5740301070603, c
5740900401532, e
42201861, b
6840036409, d
9791463741241, a
54079014, c
22014566, a
01454437, b
56004083, a
5132226100037, a
5901549270662, a
5901204000788, d
5901204007299, d
5900531001475, c
5908241636215, d
5900653080310, a
5900014004047, a
5908230507229, a
5907700040051, a
5900882111847, d
5900888012551, b
5900396017284, c
5900398001915, a
5901871004126, c
5901398063842, b
5900562109942, d
5900497610339, d
5901483070205, c
5901483071103, c
5901480002582, a
5900085011937, a
5901882012707, d
5900020026941, c
5900242001566, a
5900244000505, d
5901581102624, c
5907501016132, d
5900300542901, d
5905279488021, a
5906932000253, c
5900120070059, b
5907653114106, a
5902795032004, a
5900541001021, a
5900541001670, a
5905643000255, c
5901067455077, a
5901359412030, a
5901359000237, d
5901359034669, a
5902160761904, d
5900437115313, e
76237232, d
20033071, b
26008059, c
20488895, e
04158019, e
40352862, d
12345678765432, d
1234520300114, d
26183176, a
0512422867838, c
2369546001420, a
2369544001026, a
2369576001001, a
2369574000495, a
2369616001169, a
2360226001686, d
2369647002319, a
2369216001132, a
2369944000698, a
54490802, a
20406684, c
42211464, c
42143949, a
0013562303854, d
0013562000098, d
0017600087126, b
0014054030715, b
0016200334005, d
0016000487925, d
0016000116108, c
0016000106406, a
0015654001068, b
0014100085478, d
0017034020041, c
0018200967153, a
0014113230018, b
0014113534116, c
0015000140069, b
0018894834106, d
0015700873700, d
0012000130274, b
0012000109416, b
0012000151903, b
0012000126352, b
0012000041709, b
0013935620236, d
0014800001051, b
0018000758463, b
0012546915199, d
0012546917568, d
0012546315098, d
0014816001007, c
0012511202316, d
0012511278328, d
0011110831668, d
0011110673541, d
0011110633606, d
0011110851819, d
0011152697291, b
0011152027869, d
0011156054502, b
0015800062110, d
0011210000018, c
0011210115644, c
0016229912529, d
0016229000561, a
0016229007379, a
0016229006143, e
0016229005320, d
0016229905736, e
20238650, a
20028993, a
20236397, b
3498640101008, a
3498640301002, a
3498640122003, a
3495562999652, b
3499910367834, a
3492500031559, a
3492500026234, a
3492500050284, b
3492500045389, a
3492500042098, b
3492500042104, c
3492844651000, d
3492844654001, d
3499601410405, d
3499602320741, e
3499602080218, e
3499602001046, a
3494967200004, c
3494967021050, c
3498430003055, d
3498430001150, c
3498430000986, b
3497900006039, d
3492590070025, c
3492592222224, c
3498976555421, c
3493832030388, a
3493833060209, c
3493832110387, a
3493832050386, a
3493833100387, b
3493832070384, a
3493831060324, c
3493832060729, a
3493832060385, a
3493832130385, a
3493831020342, b
3493833090381, a
3498940010932, d
3498940010819, e
3498940010253, e
3498940004795, e
3498940005662, d
3498940007208, d
3491720000222, a
3497911219022, c
3490090010749, d
3490090013030, d
3490941300296, d
3490941800727, d
3493570000032, c
3491560124263, d
3496080001285, b
3492420007122, a
3498752010168, e
3498751019582, e
3498751019513, e
3499568605104, a
54107090, d
2950271025531, e
2950260004745, c
2951976005002, a
2950666018001, a
3372461001115, d
3372461001092, d
3372461001122, d
3372461001153, d
3372461001139, d
3372461001146, d
3372467072089, e
3372467076070, a
3372467071167, d
3372467079033, a
3372467071143, c
3373203546413, e
3375830002003, a
3377450000025, b
3374270051152, c
3374270040453, c
3379670007532, b
3373020016281, a
3373020002420, a
3373020002963, a
3373020003243, a
3377460015439, d
3375610000243, b
3375610000106, a
3370562500032, a
3370560500638, a
3370560501789, a
3370560501765, a
3370560200941, a
3370034200941, a
3379142201925, d
3379140607491, d
3379140600683, a
3379140604933, a
3379140600676, e
3379140607538, a
3379140600829, e
3379140608511, a
3379140604100, a
3379140118577, a
3379140106734, e
3379140642423, a
3379141800464, a
3379141807869, a
3379140617117, c
3379140618367, d
3379140050440, d
3379141814430, b
3375880670566, c
3371733000030, c
3378740614526, c
3372900019534, e
3372900001188, c
3372900118077, e
3372900020028, e
3372900900139, c
3372900900368, e
3372900900146, e
3372900900108, c
3372900900337, c
3372900900085, e
3377860013035, c
3377860602024, a
3377860000110, a
3374602531659, d
3377491104928, d
3373570000198, d
3376160000066, d
3376160001629, d
3376160000172, d
3375640001159, b
3379974200059, d
3379974200301, d
3379760161557, b
3373030000638, e
3373030000645, e
3373030000294, e
3373030000058, e
3373030000713, d
3373030000379, e
3373030000393, e
3373030000874, e
3370620000443, e
3379382010035, d
3379382020010, d
3378678200013, e
3375220017860, d
3375220012667, e
3375220033204, e
3375220501000, e
3375220502229, e
3375220500942, d
3375220021195, e
3375220021256, e
3375220021218, e
3375220021379, e
3375220021263, e
3375220023014, e
3375220023236, e
3375220200057, e
3375220400174, e
3375220400396, e
3375030020661, b
3378850001049, a
3378850001063, a
3376221111021, b
3376221114237, b
3376221112363, b
3376221113889, e
3376221111137, b
3376221113469, e
3376221211202, c
3376221211967, b
3376221211691, d
3378730101036, c
3378730225039, a
4571215610767, c
0075500000027, c
0078800114685, e
0079581995104, b
0070462098358, d
0070462431230, d
0076381123454, d
0074090916459, b
0071142000098, a
0070920005201, d
0071570016852, a
0077521321013, b
0077521941013, d
0077521941020, d
0071708003396, b
0074683004570, d
0071871546683, d
0070896560094, d
0070896722157, d
0071962184022, b
0071962210189, c
0079893408828, b
0079893401522, a
0079200983710, d
0079200558338, d
0071725711564, c
0071720850008, d
0076183202074, b
0075140005154, a
0075140005024, a
0070030624569, e
0071174082093, d
0077101014359, d
0070847017707, b
0070847013426, b
0070845004211, c
0070847876427, b
0070847000532, b
0070847811169, b
0070847811268, b
0074880020403, b
0078895138948, d
0078895770018, c
0078895126396, d
0078895121896, d
0078895123005, d
0073390013936, d
0078742040370, b
0078742088860, b
0078742125770, b
0078742351926, b
0070734053245, b
0076150232301, d
0070404000081, e
0070404001163, e
0070404001002, b
0078000082463, e
0078000083408, b
0072546032364, a
0074601011406, d
0077330337335, e
0075070350577, c
0075076100015, d
0071567425001, e
0076398010129, c
0070852010595, e
0070852000282, d
0072417143700, d
0072417136160, d
0071537020441, b
0070177188726, c
0070177018634, b
0070177011710, c
0070177012700, c
0070177010775, a
0070177018726, b
0070177018672, c
0070177029630, b
0070177042127, b
0070177057374, a
0070177052706, c
0070177055622, c
0070177213497, c
0070177287009, c
0070177111342, c
0070177118563, d
0070177111359, c
0070177071349, c
0070177077198, c
0070177067731, b
0074305001161, b
0073469301322, c
0071169740076, d
0074780000062, a
0074780355612, b
20044053, c
20003838, e
00521017, b
24025133, a
76107832, d
42140832, c
20247928, a
4620765840237, a
4620016810132, a
4620016810637, a
4620016810880, a
4620016810378, a
4620016810873, a
4620016810118, a
4620016200315, a
4620016200292, a
4620005410329, a
4620004251077, a
4620008860015, a
4627089740656, a
4620770400372, a
4627107394083, a
4627107391853, b
4627107393581, b
4627107391358, a
20266783, a
0260138011488, e
0260017007878, b
0262941003889, d
0269619125294, d
0269614030968, a
0260150006233, b
0260144011489, e
0266084001757, a
0263291022834, d
0267810151791, b
0262134013848, d
0265623050775, e
0265622057867, e
20503642, a
20242107, a
3057640234668, a
3057640238703, a
3057640480003, e
3057640117008, a
3057640117268, a
3057640241093, a
3057640153723, a
3057640203053, e
3057640430688, e
3050460000116, d
3057770000508, a
3052910002121, e
3052910006907, e
3052910002282, d
